id,students,teachers,level,geoid
273175005189,44,3,P,270530245003
273178000747,700,35,E,270530215053
273178001318,1832,60,H,270530265124
273178001319,1630,58,H,270530215033
273178001321,453,28,PE,270530208043
273178001323,395,27,PE,270530212005
273178001326,513,35,PE,270530215012
273178001327,361,32,PE,270530210021
273178001329,264,20,PE,270530217004
273178001330,483,34,PE,270530204002
273178001333,836,28,M,270530265124
273178001337,354,25,PE,270530215051
273178001339,385,24,E,270530265103
273178002184,632,31,M,270530213003
273178002441,229,16,PE,270530215033
273178003519,64,3,H,270530215033
273178004548,429,24,E,270530216024
273178004613,183,9,H,270530216025
273178004952,245,9,M,270530209021
273178005078,397,22,E,270530265113
273178005115,418,17,M,270530216025
273178005191,185,13,MH,270530216025
273178005373,22,2,E,270530216025
273180000982,633,36,PE,271090012031
273180000984,512,34,PE,271090013022
273180000985,67,13,EMH,271090010004
273180000987,224,13,PE,271090016022
273180000990,316,20,PE,271090015021
273180000992,315,18,PE,271090004003
273180000993,562,40,PE,271090010002
273180000994,181,10,E,271090010002
273180000996,581,40,PE,271090017024
273180001001,226,13,E,271090015031
273180001004,525,36,PE,271090023001
273180001005,469,23,EM,271090003003
273180001006,340,23,PE,271090009021
273180001009,308,19,PE,271090009022
273180001010,467,32,PE,271090014012
273180001011,332,20,E,271090006003
273180001012,135,9,P,271090004002
273180001015,1573,36,MH,271090006005
273180001016,1862,41,MH,271090010002
273180001018,731,19,M,271090015013
273180001019,890,20,M,271090009022
273180001020,856,21,M,271090016012
273180002660,1698,38,MH,271090016033
273180002661,62,9,H,271090011001
273180002823,4,1,EMH,271090010004
273180003077,417,36,PE,271090003001
273180003078,381,16,MH,271090010003
273180004287,730,37,PE,271090014024
273180004784,35,3,EMH,271090012021
273180004859,36,3,P,271090010004
273180004899,8,1,H,271090004002
273180005022,75,9,P,271090009031
273180005034,5,1,H,271090009031
273180005188,171,19,P,271090015031
273180005197,11,1,H,271090017024
273180005219,26,4,M,271090002001
273180005401,468,16,PE,271090017031
273180005402,4,1,EMH,271090023005
273180005403,60,6,E,271090017031
273180005404,73,8,M,271090017031
273180005405,152,12,H,271090017031
273180005406,967,25,M,271090014024
273207001367,585,44,PE,270530270012
273207001368,482,30,H,270530270012
273207001941,499,29,EM,271711009003
273225001370,625,42,PEM,271359703002
273225001371,527,19,MH,271359703002
273239000484,1158,58,M,270370607301
273239000488,2171,110,H,270370607301
273239000500,164,8,H,270370608253
273239000511,542,36,E,270370607292
273239000512,662,47,E,270370607291
273239001373,1893,105,H,270370608113
273239001374,729,55,E,270370608122
273239001375,677,44,E,270370608261
273239001376,785,58,PE,270370608241
273239001377,391,28,E,270370607301
273239001378,694,50,E,270370608171
273239001379,2425,127,H,270370610041
273239001380,775,51,E,270370610041
273239001381,1205,61,M,270370610041
273239001382,625,47,E,270370608121
273239001383,1076,61,M,270370608121
273239001384,509,40,E,270370608112
273239001942,777,64,PE,270370607413
273239001943,1184,66,M,270370608253
273239001944,577,39,E,270370607333
273239002185,717,49,E,270370608253
273239002216,754,47,E,270370607282
273239002282,514,36,E,270370607321
273239002283,525,33,E,270370610042
273239002302,596,43,PE,270370607332
273239002437,894,52,M,270370607292
273239002513,138,17,H,270370608253
273239002514,40,6,H,270370608262
273239002515,367,19,H,270370608221
273239002517,109,28,EMH,270370608262
273239002518,472,42,P,270370608253
273239002519,728,47,E,270370607323
273239002644,970,60,M,270370608251
273239002645,2308,112,H,270370608231
273239004981,824,50,PE,270370608174
273239005351,76,5,M,270370610071
273239005352,108,6,H,270370610071
273239005353,61,4,E,270370610071
273243001046,717,55,PEM,271230417001
273243001385,2327,101,H,271230414002
273243001386,560,34,EM,271230413011
273243001388,390,31,EM,271230416012
273243001389,436,28,EM,271230422022
273243001394,623,41,EM,271230421022
273243001398,428,35,EM,271230407043
273243002186,493,25,EM,271230419001
273243002667,828,53,M,271230421014
273243002668,153,7,PEMH,271230413012
273243004233,68,5,H,271230413012
273243004842,305,22,PEM,271230422011
273243005099,28,2,P,271230413012
273246001399,138,8,MH,271679501002
273246001400,169,12,PEM,271679501002
273252001403,409,28,PE,270977803004
273252001404,308,18,H,270977803004
273252004640,237,13,M,270977803004
273255001405,493,37,PEM,270251102001
273255001406,419,26,MH,270251102001
273270001413,50,7,MH,270717905002
273270001416,84,9,MH,270717905003
273270001945,47,6,PEM,270717905002
273270001946,84,10,PEM,270717905003
273282001424,1349,66,H,271450101022
273282001675,978,62,M,271450101022
273282002187,562,41,E,271450101022
273282004210,271,30,PE,271450101011
273282005261,938,58,E,271450101022
273285001427,390,37,PE,271450115005
273285001429,608,27,MH,271450115005
273285005251,141,10,EM,271450115005
273288001430,848,57,E,270090211022
273288001431,712,53,PE,270090211015
273288001433,372,28,PE,270090202031
273288001434,1394,77,H,270090203001
273288002246,1045,57,M,270090211022
273288005206,52,4,P,270090211022
273297001435,215,23,PEM,271594802005
273297001436,258,17,MH,271594802005
273300001437,548,41,E,271390803023
273300001439,895,48,M,271390803013
273300001440,2770,131,H,271390807001
273300001441,630,41,E,271390806002
273300003166,500,44,PE,271390803011
273300003717,796,44,M,271390803013
273300003719,643,49,E,271390803023
273300004391,749,52,E,271390807001
273300004583,88,7,H,271390806001
273300004646,140,1,PEM,271390804003
273300005463,19,2,H,271390806001
273300005562,19,2,E,271390806001
273300005563,34,3,M,271390806001
273300005564,36,2,H,271390806001
273321001450,338,25,PEM,270159605004
273321001451,251,22,MH,270159605004
273327001453,666,49,PE,270370602023
273327001456,923,37,H,270370603014
273327001457,655,47,PE,270370604021
273327002334,85,5,MH,270370604011
273327004234,49,4,P,270370603012
273327005313,658,33,M,270370603014
273327005521,12,1,H,270370602022
273330001458,195,10,PEM,270550209001
273330001459,157,15,MH,270550209001
273333000290,119,10,P,270030511021
273333001461,510,33,E,270030508181
273333001462,552,39,PE,270030510023
273333001464,1947,93,H,270030510012
273333001466,1691,95,EM,270030508111
273333001467,542,30,E,270030511021
273333003451,50,3,MH,270030510012
273333004657,24,3,EM,270030510012
273333004658,34,3,MH,270030510012
273333005028,661,48,E,270030508131
273333005335,13,1,EM,270030510011
273339001470,302,21,PEM,270159606002
273339001471,289,22,MH,270159606002
273342001473,705,25,H,270530201011
273342001474,676,35,PE,270530201011
273342001949,437,27,M,270530201011
273342012702,12,1,P,270530201011
273345001475,508,40,PEM,271696710001
273345001476,486,30,MH,271696710001
273348001477,401,22,PEM,270131713001
273348001478,386,17,MH,270131713001
273351001479,1225,78,H,271450010013
273351001481,398,20,E,271410303004
273351001485,626,37,PEM,271450113014
273351001486,396,28,E,270090212002
273351001487,649,33,PE,271450007013
273351001492,867,39,M,271450003011
273351001494,1515,82,H,271450003012
273351001496,387,25,E,271450010011
273351001636,60,10,PEMH,271450010013
273351001637,236,26,P,271450113013
273351002188,708,46,M,271450009013
273351002285,814,53,PE,271450004021
273351002286,563,36,PE,271410315002
273351002287,483,33,PE,271450005003
273351003003,255,19,MH,271450005005
273351003369,21,4,PEMH,271450009011
273351004648,47,15,EMH,271450006023
273351004649,12,1,EMH,271450009011
273351005469,24,1,EMH,271450007011
273354000012,1168,56,H,270030501081
273354000013,828,49,M,270030501082
273354000014,23,3,H,270030501071
273354000229,100,11,P,270030501154
273354000230,654,38,E,270030501082
273354000233,678,43,E,270030501101
273354000258,510,35,E,270030501101
273354004917,111,5,H,270030501071
273354004980,192,5,MH,270030501071
273354005173,2,2,EMH,270030501071
273354005205,14,5,EMH,270030501163
273354005333,9,1,E,270030501071
273354005334,23,2,M,270030501071
273360001505,551,37,MH,271659502002
273360001506,480,35,E,271659502002
273360004379,10,1,P,271659502003
273360004814,66,2,P,271659502003
273372001508,48,6,PEM,271370155001
273378000833,131,9,PEM,270531226002
273378001525,526,34,E,270530223021
273378001530,427,27,E,270530224001
273378001531,434,32,E,270530229021
273378001532,1483,66,H,270531226002
273378001533,956,48,M,270530221021
273378002442,15,1,MH,270531226002
273378002653,530,27,E,270531226002
273379000032,588,31,E,271711008014
273379001534,526,30,PE,271711008022
273379001535,2240,86,H,271711008012
273379001536,892,23,EM,271711008022
273379003105,49,3,H,271711008014
273379003673,596,33,E,271711008012
273379004187,660,34,E,271711008022
273379004346,1047,22,EM,271711008023
273379005254,54,10,MH,271711008014
273379005500,11,1,EM,271711008014
273379005501,7,1,H,271711008014
273381001537,322,29,PE,271630712081
273381001538,418,34,PE,271630712062
273381001540,425,33,PE,271630712082
273381001541,271,26,PE,271630710032
273381001542,969,25,M,271630713001
273381001543,1938,55,H,271630712062
273381001544,530,32,E,271630714002
273381001545,369,36,PE,271630713002
273381001546,491,38,E,271630710132
273381001548,471,42,E,271630710012
273381001550,1979,45,H,271630710132
273381001777,85,6,H,271630712082
273381001792,540,9,P,271630712082
273381002219,1108,30,M,271630710012
273381002304,653,40,E,271630710181
273381002305,763,48,E,271630712073
273381002306,586,35,E,271630710161
273381002465,924,37,M,271630712073
273381002466,1145,22,M,271630710161
273381003103,637,36,E,271630710141
273381003169,424,27,E,271630712061
273381003198,788,54,E,271630710181
273381004232,499,23,E,271630712062
273381004246,2021,47,H,271630710181
273381004280,85,2,H,271630712083
273381004967,712,40,E,271630710152
273384001052,46,6,EMH,271230319001
273384001133,496,31,PE,271230367004
273384001167,438,33,PE,271230365001
273384001172,425,33,PE,271230311003
273384001173,353,28,PE,271230429001
273384001194,351,32,PE,271230318021
273384001229,202,19,H,271230371001
273384001334,12,2,EMH,271230342022
273384001360,11,3,PE,271230339001
273384001415,152,10,MH,271230335001
273384001489,68,5,MH,271230361001
273384001555,438,39,PE,271230374035
273384001556,693,38,M,271230374023
273384001564,1691,73,H,271230334001
273384001565,326,21,PE,271230302012
273384001566,225,18,PE,271230371003
273384001567,486,34,EM,271230310003
273384001568,327,38,PE,271230303007
273384001571,248,25,PE,271230344002
273384001575,546,48,PE,271230309003
273384001576,266,25,PE,271230347021
273384001581,509,42,PE,271230307033
273384001583,372,27,PE,271230349002
273384001584,303,26,PE,271230321002
273384001585,1717,85,H,271230346021
273384001587,285,29,PE,271230307024
273384001590,359,25,PE,271230375006
273384001591,805,40,M,271230375001
273384001592,1390,55,H,271230375001
273384001593,212,18,PE,271230374033
273384001594,1082,52,EM,271230339001
273384001598,1031,55,MH,271230372003
273384001603,1144,60,H,271230310001
273384001607,399,20,PE,271230363004
273384001609,355,27,PE,271230335003
273384001611,566,45,PE,271230305001
273384001612,442,26,EM,271230368002
273384001619,670,60,PEM,271230311002
273384001621,559,26,M,271230351001
273384001622,437,25,PE,271230366004
273384001623,254,68,PE,271230372001
273384001628,505,30,EM,271230301003
273384001634,135,14,PEM,271230429003
273384001952,334,34,PE,271230339001
273384001955,1078,52,H,271230303003
273384001969,538,33,M,271230301001
273384002189,114,17,EMH,271230369002
273384002303,524,42,PEM,271230346013
273384002454,507,43,PE,271230308003
273384002455,129,14,H,271230322003
273384002540,396,32,PE,271230357002
273384002546,320,3,P,271230372001
273384002671,266,20,PE,271230333002
273384002672,295,22,PE,271230317023
273384002999,185,18,PE,271230308004
273384003000,185,14,PE,271230308004
273384003457,74,11,MH,271230303003
273384004275,31,7,EMH,271230376012
273384004300,3,1,P,271230368002
273384004382,347,23,P,271230372001
273384004398,18,2,EMH,271230301001
273384004429,1766,96,MH,271230304001
273384004443,476,23,MH,271230372003
273384004457,388,31,PEM,271230318011
273384004491,504,50,PEM,271230305004
273384004680,354,20,MH,271230342011
273384004683,388,25,E,271230321002
273384004684,264,24,PE,271230347011
273384004685,14,2,P,271230303007
273384004686,12,2,P,271230333002
273384004687,9,3,P,271230307024
273384004792,146,4,MH,271230340001
273384004819,8,1,P,271230374035
273384004891,9,2,P,271230307033
273384005166,7,2,P,271230375006
273384005210,538,26,M,271630710011
273384005307,30,2,P,271230309003
273384005308,4,1,P,271230344002
273384005418,252,15,H,271230369002
273384005419,173,8,M,271230369002
273384005420,224,29,E,271230369002
273384005541,52,6,M,271230317023
273387001638,383,29,E,271034803002
273387001639,275,20,E,271034804001
273387001641,718,36,H,271034804002
273387002533,621,42,EM,271034804002
273387003880,56,9,P,271034804001
273387004252,22,2,H,271034803001
273387005398,15,1,EMH,271034804001
273390001643,301,24,PE,271537901003
273390001644,335,18,H,271537901003
273390002468,295,17,EM,270977801003
273816001651,438,31,E,271090021002
273816001652,482,31,E,271090021004
273816001653,643,37,H,271090021004
273816002822,463,32,M,271090021004
273816004326,29,6,P,271090021004
273819001654,474,27,E,271630711013
273819001655,335,23,E,271630707041
273819001656,653,44,E,271630704052
273819001657,414,31,PE,271630706012
273819001660,933,41,M,271630704062
273819001661,906,44,M,271630706022
273819001662,2647,100,H,271630707011
273819001663,421,24,E,271630705012
273819001810,205,16,P,271630706022
273819002685,75,4,MH,271630707011
273819003004,555,32,E,271630705011
273819004781,34,3,H,271630707032
273819005114,571,30,E,271630710171
273819005119,58,1,E,271630706022
273828001670,203,16,PEM,270977808003
273828001671,153,10,MH,270977808003
273885001674,421,27,M,271130905001
273885001676,570,33,H,271130904002
273885002290,32,1,H,271130904003
273885002451,783,57,PE,271130905002
273888001681,608,31,MH,270170703001
273888001683,670,39,PEM,270170703001
274066500035,221,18,M,270399502002
274066500036,411,36,PE,270399502002
274066500038,320,22,H,270399502002
274068001692,158,9,PEM,270917901003
274068001693,88,7,MH,270917901003
274074001697,173,12,MH,270753703003
274074001698,173,14,PEM,270753703003
274074001699,382,28,PE,270753704002
274074001701,597,33,MH,270753704004
274081001704,150,13,EM,270270302013
274081001705,126,9,MH,270270302013
274083001706,289,23,PEM,271119612001
274083001707,279,16,EMH,271119612001
274086001708,171,17,PEM,270977808004
274086001709,160,14,MH,270977808004
274092001712,263,22,PEM,271594802004
274092001713,245,15,MH,271594802004
274106001722,274,19,MH,271574901001
274106001723,209,28,PEM,271574901001
274106005263,230,9,H,271574901001
274106005487,89,7,E,271630710062
274106005488,97,5,M,271630710062
274143001727,189,14,PEM,271277504003
274143001728,232,10,MH,271277504003
274146000358,1351,70,H,270190903011
274146000363,568,36,E,270190903012
274146003065,562,35,E,270190903013
274146003066,937,62,M,270190903011
274146003709,57,4,P,270190903021
274146004448,9,1,H,270190903021
274146004597,31,4,H,270190903021
274146004916,530,32,E,270190904011
274185001744,493,35,PEM,271359701002
274185001745,570,25,MH,271359701002
274188001720,68,5,MH,271617905001
274188001746,359,33,EM,271617904001
274188001747,449,32,PE,271617904004
274188001749,607,33,H,271617904001
274188002683,259,12,M,271617904001
274188005096,38,1,P,271617904004
274191000024,460,27,EM,270190901002
274191001750,488,29,H,270190901002
274191003623,30,6,P,270190901003
274191003674,528,33,E,270190901004
274212001754,279,22,PE,270059400004
274212001755,172,14,EM,270879401001
