fipstate,naics,emp,est,n<5,e<5,n5_9,e5_9,n10_19,e10_19,n20_49,e20_49,n50_99,e50_99,n100_249,e100_249,n250_499,e250_499,n500_999,e500_999,n1000,e1000
12,6116,21029,3596,2467,3540,553,3727,370,4974,172,4832,25,1607,8,1296,0,0,0,0,0,0
12,61161,3688,840,588,955,149,998,82,1068,19,517,0,0,0,0,0,0,0,0,0,0
12,611610,3688,840,588,955,149,998,82,1068,19,517,0,0,0,0,0,0,0,0,0,0
12,61162,7382,1343,982,1382,196,1304,95,1256,60,1655,8,503,0,0,0,0,0,0,0,0
12,611620,7382,1343,982,1382,196,1304,95,1256,60,1655,8,503,0,0,0,0,0,0,0,0
12,61163,827,104,55,81,22,144,16,212,9,289,0,0,0,0,0,0,0,0,0,0
12,611630,827,104,55,81,22,144,16,212,9,289,0,0,0,0,0,0,0,0,0,0
12,61169,9132,1309,842,1122,186,1281,177,2438,84,2371,13,853,7,1067,0,0,0,0,0,0
12,611691,5208,653,371,469,97,668,118,1648,58,1655,7,479,0,0,0,0,0,0,0,0
12,611692,652,121,95,150,13,85,8,118,0,0,0,0,0,0,0,0,0,0,0,0
12,611699,3272,535,376,503,76,528,51,672,24,671,4,239,4,659,0,0,0,0,0,0
12,6117,4763,606,432,575,76,482,59,805,25,756,8,574,4,532,0,0,0,0,0,0
12,61171,4763,606,432,575,76,482,59,805,25,756,8,574,4,532,0,0,0,0,0,0
12,611710,4763,606,432,575,76,482,59,805,25,756,8,574,4,532,0,0,0,0,0,0
12,62,1172376,63566,33513,55706,12864,85510,8613,115862,5182,153858,1682,115856,1194,180311,275,90875,118,83877,125,290521
12,621,498448,50062,28508,47353,10502,69477,6299,83964,3289,97589,915,62365,400,58665,97,32214,38,25446,14,21375
12,6211,206197,20355,11331,18700,4297,28306,2691,35886,1491,44192,360,25126,126,18184,35,11182,15,9908,9,14713
12,62111,206197,20355,11331,18700,4297,28306,2691,35886,1491,44192,360,25126,126,18184,35,11182,15,9908,9,14713
12,621111,202728,19292,10442,17422,4175,27549,2662,35484,1474,43628,354,24658,126,18184,35,11182,15,9908,9,14713
12,621112,3469,1063,889,1278,122,757,29,402,17,564,6,468,0,0,0,0,0,0,0,0
12,6212,54519,8415,3614,7029,3093,20912,1444,18455,241,6486,20,1200,3,437,0,0,0,0,0,0
12,62121,54519,8415,3614,7029,3093,20912,1444,18455,241,6486,20,1200,3,437,0,0,0,0,0,0
12,621210,54519,8415,3614,7029,3093,20912,1444,18455,241,6486,20,1200,3,437,0,0,0,0,0,0
12,6213,62188,12898,9844,15285,1839,11805,837,11242,300,8601,44,2836,21,2817,6,1914,4,3188,3,4500
12,62131,10767,2699,1932,3798,560,3534,174,2215,28,781,3,152,0,0,0,0,0,0,0,0
12,621310,10767,2699,1932,3798,560,3534,174,2215,28,781,3,152,0,0,0,0,0,0,0,0
12,62132,6497,1458,966,1656,332,2129,128,1701,29,786,0,0,0,0,0,0,0,0,0,0
12,621320,6497,1458,966,1656,332,2129,128,1701,29,786,0,0,0,0,0,0,0,0,0,0
12,62133,8708,2426,2120,2644,132,833,101,1339,57,1711,11,749,4,489,0,0,0,0,0,0
12,621330,8708,2426,2120,2644,132,833,101,1339,57,1711,11,749,4,489,0,0,0,0,0,0
12,62134,25663,3334,2357,3513,469,3144,328,4572,142,3973,15,1001,12,1633,6,1914,0,0,3,4500
12,621340,25663,3334,2357,3513,469,3144,328,4572,142,3973,15,1001,12,1633,6,1914,0,0,3,4500
12,62139,10553,2981,2469,3674,346,2165,106,1415,44,1350,13,804,0,0,0,0,0,0,0,0
12,621391,3091,630,397,833,177,1124,43,551,10,274,0,0,0,0,0,0,0,0,0,0
12,621399,7462,2351,2072,2841,169,1041,63,864,34,1076,11,680,0,0,0,0,0,0,0,0
12,6214,55840,3027,1016,1864,551,3780,699,9680,545,15904,146,9935,51,7334,15,5061,4,2282,0,0
12,62141,1087,145,75,145,36,228,27,347,4,121,0,0,0,0,0,0,0,0,0,0
12,621410,1087,145,75,145,36,228,27,347,4,121,0,0,0,0,0,0,0,0,0,0
12,62142,13981,641,274,469,95,632,101,1455,95,2976,47,3113,23,3199,5,1526,0,0,0,0
12,621420,13981,641,274,469,95,632,101,1455,95,2976,47,3113,23,3199,5,1526,0,0,0,0
12,62149,40772,2241,667,1250,420,2920,571,7878,446,12807,97,6724,27,3987,10,3535,3,1671,0,0
12,621491,116,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,621492,7683,595,129,228,100,659,215,2861,145,3537,6,398,0,0,0,0,0,0,0,0
12,621493,12566,609,109,187,96,693,182,2592,181,5508,38,2600,0,0,0,0,0,0,0,0
12,621498,20407,1028,423,830,223,1561,174,2425,119,3717,52,3667,26,3828,9,3243,0,0,0,0
12,6215,23140,1643,868,1629,308,1935,215,2981,167,4882,54,3837,21,3165,6,2069,4,2642,0,0
12,62151,23140,1643,868,1629,308,1935,215,2981,167,4882,54,3837,21,3165,6,2069,4,2642,0,0
12,621511,12420,940,549,1173,211,1284,71,948,64,1929,27,1894,10,1520,5,1753,3,1919,0,0
12,621512,10720,703,319,456,97,651,144,2033,103,2953,27,1943,11,1645,0,0,0,0,0,0
12,6216,79698,2865,1347,1986,308,2017,325,4546,449,14404,249,16647,147,22038,29,9797,9,6101,0,0
12,62161,79698,2865,1347,1986,308,2017,325,4546,449,14404,249,16647,147,22038,29,9797,9,6101,0,0
12,621610,79698,2865,1347,1986,308,2017,325,4546,449,14404,249,16647,147,22038,29,9797,9,6101,0,0
12,6219,16866,859,488,860,106,722,88,1174,96,3120,42,2784,31,4690,6,2191,0,0,0,0
12,62191,7953,208,101,153,26,166,18,210,28,924,9,657,21,3249,3,1269,0,0,0,0
12,621910,7953,208,101,153,26,166,18,210,28,924,9,657,21,3249,3,1269,0,0,0,0
12,62199,8913,651,387,707,80,556,70,964,68,2196,33,2127,10,1441,3,922,0,0,0,0
12,621991,5535,219,74,197,31,216,29,413,51,1680,27,1702,5,694,0,0,0,0,0,0
12,621999,3378,432,313,510,49,340,41,551,17,516,6,425,5,747,0,0,0,0,0,0
12,622,339036,303,10,5,6,33,0,0,3,106,11,883,53,9434,48,17203,62,47049,108,264291
12,6221,315553,232,8,4,5,26,0,0,0,0,5,419,19,2944,32,12011,58,44540,105,255609
12,62211,315553,232,8,4,5,26,0,0,0,0,5,419,19,2944,32,12011,58,44540,105,255609
12,622110,315553,232,8,4,5,26,0,0,0,0,5,419,19,2944,32,12011,58,44540,105,255609
12,6222,8723,32,0,0,0,0,0,0,0,0,4,307,14,2902,9,3028,0,0,0,0
12,62221,8723,32,0,0,0,0,0,0,0,0,4,307,14,2902,9,3028,0,0,0,0
12,622210,8723,32,0,0,0,0,0,0,0,0,4,307,14,2902,9,3028,0,0,0,0
12,6223,14760,39,0,0,0,0,0,0,3,106,0,0,20,3588,7,2164,0,0,0,0
12,62231,14760,39,0,0,0,0,0,0,3,106,0,0,20,3588,7,2164,0,0,0,0
12,622310,14760,39,0,0,0,0,0,0,3,106,0,0,20,3588,7,2164,0,0,0,0
12,623,196967,4114,1258,2113,635,4263,502,6834,537,17141,463,32381,602,92115,104,32966,11,6635,0,0
12,6231,98564,895,157,191,30,194,34,507,61,1972,118,9119,444,68622,47,14540,3,1959,0,0
12,62311,98564,895,157,191,30,194,34,507,61,1972,118,9119,444,68622,47,14540,3,1959,0,0
12,623110,98564,895,157,191,30,194,34,507,61,1972,118,9119,444,68622,47,14540,3,1959,0,0
12,6232,28036,1203,288,550,350,2376,252,3351,165,5032,99,6598,38,5878,9,2674,0,0,0,0
12,62321,13438,755,173,365,287,1976,171,2275,61,1882,46,3017,14,2197,0,0,0,0,0,0
12,623210,13438,755,173,365,287,1976,171,2275,61,1882,46,3017,14,2197,0,0,0,0,0,0
12,62322,14598,448,115,185,63,400,81,1076,104,3150,53,3581,24,3681,7,2007,0,0,0,0
12,623220,14598,448,115,185,63,400,81,1076,104,3150,53,3581,24,3681,7,2007,0,0,0,0
12,6233,65761,1712,674,1127,202,1337,168,2316,266,8885,235,15965,114,16866,46,15107,7,4158,0,0
12,62331,65761,1712,674,1127,202,1337,168,2316,266,8885,235,15965,114,16866,46,15107,7,4158,0,0
12,623311,30967,349,84,144,28,185,18,222,56,1951,68,4806,54,8690,36,11984,5,2985,0,0
12,623312,34794,1363,590,983,174,1152,150,2094,210,6934,167,11159,60,8176,10,3123,0,0,0,0
12,6239,4606,304,139,245,53,356,48,660,45,1252,11,699,6,749,0,0,0,0,0,0
12,62399,4606,304,139,245,53,356,48,660,45,1252,11,699,6,749,0,0,0,0,0,0
12,623990,4606,304,139,245,53,356,48,660,45,1252,11,699,6,749,0,0,0,0,0,0
12,624,137925,9087,3737,6235,1721,11737,1810,25032,1353,39022,293,20227,139,20097,26,8492,7,4747,0,0
12,6241,59850,3805,2166,3352,563,3642,420,5578,360,10784,177,12471,101,14678,13,4209,4,2800,0,0
12,62411,14294,814,364,623,156,1032,124,1702,100,2848,41,3019,24,3296,5,1774,0,0,0,0
12,624110,14294,814,364,623,156,1032,124,1702,100,2848,41,3019,24,3296,5,1774,0,0,0,0
12,62412,28168,1419,776,1274,208,1360,142,1835,149,4510,85,5987,49,7379,7,2151,0,0,0,0
12,624120,28168,1419,776,1274,208,1360,142,1835,149,4510,85,5987,49,7379,7,2151,0,0,0,0
12,62419,17388,1572,1026,1455,199,1250,154,2041,111,3426,51,3465,28,4003,0,0,0,0,0,0
12,624190,17388,1572,1026,1455,199,1250,154,2041,111,3426,51,3465,28,4003,0,0,0,0,0,0
12,6242,9701,568,234,472,102,705,93,1265,92,2841,33,2156,12,1659,0,0,0,0,0,0
12,62421,3259,160,68,125,32,216,17,231,22,735,13,790,7,921,0,0,0,0,0,0
12,624210,3259,160,68,125,32,216,17,231,22,735,13,790,7,921,0,0,0,0,0,0
12,62422,5742,363,138,289,64,451,69,915,68,2040,19,1309,5,738,0,0,0,0,0,0
12,624221,3269,157,43,98,24,169,30,382,43,1278,14,927,3,415,0,0,0,0,0,0
12,624229,2473,206,95,191,40,282,39,533,25,762,5,382,0,0,0,0,0,0,0,0
12,62423,700,45,28,58,6,38,7,119,0,0,0,0,0,0,0,0,0,0,0,0
12,624230,700,45,28,58,6,38,7,119,0,0,0,0,0,0,0,0,0,0,0,0
12,6243,7959,343,172,299,57,381,28,378,46,1422,26,1997,9,1392,4,1298,0,0,0,0
12,62431,7959,343,172,299,57,381,28,378,46,1422,26,1997,9,1392,4,1298,0,0,0,0
12,624310,7959,343,172,299,57,381,28,378,46,1422,26,1997,9,1392,4,1298,0,0,0,0
12,6244,60415,4371,1165,2112,999,7009,1269,17811,855,23975,57,3603,17,2368,7,2382,0,0,0,0
12,62441,60415,4371,1165,2112,999,7009,1269,17811,855,23975,57,3603,17,2368,7,2382,0,0,0,0
12,624410,60415,4371,1165,2112,999,7009,1269,17811,855,23975,57,3603,17,2368,7,2382,0,0,0,0
12,71,221739,9506,5963,7960,1076,7057,924,12747,819,26409,368,25501,254,37223,58,19917,31,20492,13,64433
12,711,43159,3746,3213,3896,214,1348,122,1682,74,2365,32,2186,48,7896,26,9083,15,9778,0,0
12,7111,5373,614,486,625,45,300,31,429,26,768,10,718,15,2254,0,0,0,0,0,0
12,71111,3068,151,79,124,15,96,20,297,19,568,9,630,9,1353,0,0,0,0,0,0
12,711110,3068,151,79,124,15,96,20,297,19,568,9,630,9,1353,0,0,0,0,0,0
12,71112,625,67,48,68,8,59,7,84,0,0,0,0,0,0,0,0,0,0,0,0
12,711120,625,67,48,68,8,59,7,84,0,0,0,0,0,0,0,0,0,0,0,0
12,71113,1202,355,324,387,21,140,0,0,4,116,0,0,4,537,0,0,0,0,0,0
12,711130,1202,355,324,387,21,140,0,0,4,116,0,0,4,537,0,0,0,0,0,0
12,71119,478,41,35,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,711190,478,41,35,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7112,16481,598,466,617,39,241,27,336,18,579,9,580,14,2380,18,6790,6,3887,0,0
12,71121,16481,598,466,617,39,241,27,336,18,579,9,580,14,2380,18,6790,6,3887,0,0
12,711211,7644,107,61,78,14,88,7,90,5,145,3,218,5,874,8,2922,3,2158,0,0
12,711212,7399,44,17,23,0,0,0,0,0,0,3,207,9,1506,10,3868,3,1729,0,0
12,711219,1438,447,388,516,25,153,20,246,11,368,3,155,0,0,0,0,0,0,0,0
12,7113,17764,612,446,611,62,377,42,626,19,686,8,574,18,3131,7,2014,9,5891,0,0
12,71131,15313,243,149,204,29,174,20,296,10,378,6,403,12,2099,7,2014,9,5891,0,0
12,711310,15313,243,149,204,29,174,20,296,10,378,6,403,12,2099,7,2014,9,5891,0,0
12,71132,2451,369,297,407,33,203,22,330,9,308,0,0,6,1032,0,0,0,0,0,0
12,711320,2451,369,297,407,33,203,22,330,9,308,0,0,6,1032,0,0,0,0,0,0
12,7114,762,383,349,441,23,144,8,105,3,72,0,0,0,0,0,0,0,0,0,0
12,71141,762,383,349,441,23,144,8,105,3,72,0,0,0,0,0,0,0,0,0,0
12,711410,762,383,349,441,23,144,8,105,3,72,0,0,0,0,0,0,0,0,0,0
12,7115,2779,1539,1466,1602,45,286,14,186,8,260,5,314,0,0,0,0,0,0,0,0
12,71151,2779,1539,1466,1602,45,286,14,186,8,260,5,314,0,0,0,0,0,0,0,0
12,711510,2779,1539,1466,1602,45,286,14,186,8,260,5,314,0,0,0,0,0,0,0,0
12,712,8601,361,163,308,76,504,46,651,31,1105,21,1448,18,2460,5,1445,0,0,0,0
12,7121,8601,361,163,308,76,504,46,651,31,1105,21,1448,18,2460,5,1445,0,0,0,0
12,71211,4292,229,106,208,53,345,31,427,19,690,11,715,7,946,0,0,0,0,0,0
12,712110,4292,229,106,208,53,345,31,427,19,690,11,715,7,946,0,0,0,0,0,0
12,71212,655,29,12,29,3,24,6,93,5,190,0,0,0,0,0,0,0,0,0,0
12,712120,655,29,12,29,3,24,6,93,5,190,0,0,0,0,0,0,0,0,0,0
12,71213,3244,60,19,30,9,56,6,82,6,187,8,554,8,1171,4,1164,0,0,0,0
12,712130,3244,60,19,30,9,56,6,82,6,187,8,554,8,1171,4,1164,0,0,0,0
12,71219,410,43,26,41,11,79,3,49,0,0,0,0,0,0,0,0,0,0,0,0
12,712190,410,43,26,41,11,79,3,49,0,0,0,0,0,0,0,0,0,0,0,0
12,713,169979,5399,2587,3756,786,5205,756,10414,714,22939,315,21867,188,26867,27,9389,15,10034,11,59508
12,7131,65984,325,161,278,47,314,41,591,30,924,15,1013,15,2082,0,0,5,3187,9,56871
12,71311,61111,42,13,10,5,37,3,51,0,0,3,189,3,367,0,0,5,3187,9,56871
12,713110,61111,42,13,10,5,37,3,51,0,0,3,189,3,367,0,0,5,3187,9,56871
12,71312,4873,283,148,268,42,277,38,540,30,924,12,824,12,1715,0,0,0,0,0,0
12,713120,4873,283,148,268,42,277,38,540,30,924,12,824,12,1715,0,0,0,0,0,0
12,7132,4866,82,42,67,10,60,7,87,11,354,3,225,4,726,3,1156,0,0,0,0
12,71321,3120,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,713210,3120,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,71329,1746,74,41,67,10,60,7,87,9,278,3,225,0,0,0,0,0,0,0,0
12,713290,1746,74,41,67,10,60,7,87,9,278,3,225,0,0,0,0,0,0,0,0
12,7139,99129,4992,2384,3411,729,4831,708,9736,673,21661,297,20629,169,24059,22,7509,9,6112,0,0
12,71391,43853,654,64,87,48,326,62,880,202,6568,142,10030,113,16091,18,6202,4,2488,0,0
12,713910,43853,654,64,87,48,326,62,880,202,6568,142,10030,113,16091,18,6202,4,2488,0,0
12,71393,6101,471,229,390,97,614,74,1002,43,1246,22,1547,4,611,0,0,0,0,0,0
12,713930,6101,471,229,390,97,614,74,1002,43,1246,22,1547,4,611,0,0,0,0,0,0
12,71394,34522,2528,1269,1779,395,2611,408,5616,303,9874,106,7207,46,6515,0,0,0,0,0,0
12,713940,34522,2528,1269,1779,395,2611,408,5616,303,9874,106,7207,46,6515,0,0,0,0,0,0
12,71395,2654,110,19,31,9,65,25,359,47,1558,9,529,0,0,0,0,0,0,0,0
12,713950,2654,110,19,31,9,65,25,359,47,1558,9,529,0,0,0,0,0,0,0,0
12,71399,11999,1229,803,1124,180,1215,139,1879,78,2415,18,1316,5,730,0,0,4,2704,0,0
12,713990,11999,1229,803,1124,180,1215,139,1879,78,2415,18,1316,5,730,0,0,4,2704,0,0
12,72,1006310,43599,13020,21485,6956,46996,8248,116331,10665,327849,3527,236492,953,131232,148,50527,59,40107,23,35291
12,721,187498,3956,1369,2374,493,3393,653,9161,818,25048,257,18011,207,31277,89,30603,47,32340,23,35291
12,7211,183933,3554,1130,1917,421,2892,593,8342,791,24248,255,17890,206,31136,89,30603,46,31614,23,35291
12,72111,177261,3391,1015,1715,394,2706,579,8168,788,24167,254,17829,206,31136,89,30603,45,30881,21,30056
12,721110,177261,3391,1015,1715,394,2706,579,8168,788,24167,254,17829,206,31136,89,30603,45,30881,21,30056
12,72112,5978,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,721120,5978,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,72119,694,156,112,198,26,180,14,174,3,81,0,0,0,0,0,0,0,0,0,0
12,721191,541,110,74,136,22,151,11,132,0,0,0,0,0,0,0,0,0,0,0,0
12,721199,153,46,38,62,4,29,3,42,0,0,0,0,0,0,0,0,0,0,0,0
12,7212,3119,337,204,393,60,419,46,617,23,702,0,0,0,0,0,0,0,0,0,0
12,72121,3119,337,204,393,60,419,46,617,23,702,0,0,0,0,0,0,0,0,0,0
12,721211,2571,248,140,293,52,362,38,520,15,480,0,0,0,0,0,0,0,0,0,0
12,721214,548,89,64,100,8,57,8,97,8,222,0,0,0,0,0,0,0,0,0,0
12,7213,446,65,35,64,12,82,14,202,4,98,0,0,0,0,0,0,0,0,0,0
12,72131,446,65,35,64,12,82,14,202,4,98,0,0,0,0,0,0,0,0,0,0
12,721310,446,65,35,64,12,82,14,202,4,98,0,0,0,0,0,0,0,0,0,0
12,722,818812,39643,11651,19111,6463,43603,7595,107170,9847,302801,3270,218481,746,99955,59,19924,12,7767,0,0
12,7223,46248,2784,1566,2300,413,2825,352,5006,266,8453,117,8325,42,6681,19,6977,9,5681,0,0
12,72231,37401,1365,524,998,255,1805,235,3392,192,6182,96,6871,36,5766,18,6706,9,5681,0,0
12,722310,37401,1365,524,998,255,1805,235,3392,192,6182,96,6871,36,5766,18,6706,9,5681,0,0
12,72232,7336,783,495,646,96,618,97,1367,67,2065,21,1454,6,915,0,0,0,0,0,0
12,722320,7336,783,495,646,96,618,97,1367,67,2065,21,1454,6,915,0,0,0,0,0,0
12,72233,1511,636,547,656,62,402,20,247,7,206,0,0,0,0,0,0,0,0,0,0
12,722330,1511,636,547,656,62,402,20,247,7,206,0,0,0,0,0,0,0,0,0,0
12,7224,20093,1732,705,1420,465,3109,315,4327,186,5721,43,2858,15,1818,3,840,0,0,0,0
12,72241,20093,1732,705,1420,465,3109,315,4327,186,5721,43,2858,15,1818,3,840,0,0,0,0
12,722410,20093,1732,705,1420,465,3109,315,4327,186,5721,43,2858,15,1818,3,840,0,0,0,0
12,7225,752471,35127,9380,15391,5585,37669,6928,97837,9395,288627,3110,207298,689,91456,37,12107,3,2086,0,0
12,72251,752471,35127,9380,15391,5585,37669,6928,97837,9395,288627,3110,207298,689,91456,37,12107,3,2086,0,0
12,722511,436904,17000,4454,7048,2489,16898,2945,41448,4337,137860,2148,144722,600,79661,26,8649,0,0,0,0
12,722513,269524,14198,3597,6331,2270,15260,2908,41157,4424,133337,909,59039,81,10714,7,2218,0,0,0,0
12,722514,8179,540,245,466,91,613,64,872,103,3359,33,2254,3,373,0,0,0,0,0,0
12,722515,37864,3389,1084,1546,735,4898,1011,14360,531,14071,20,1283,5,708,3,998,0,0,0,0
12,81,332445,49469,33770,55860,8429,55419,4264,56289,2265,67321,483,32741,215,31670,29,9600,5,3363,9,20182
12,811,78199,15442,11149,18394,2547,16571,1141,14814,473,13648,97,6530,29,4420,4,1643,0,0,0,0
12,8111,52018,10178,6963,11928,1930,12558,853,11000,352,10022,66,4286,13,1972,0,0,0,0,0,0
12,81111,21082,5504,4092,7383,1079,6864,262,3244,49,1430,15,1070,7,1091,0,0,0,0,0,0
12,811111,19014,4877,3610,6521,952,6063,250,3085,44,1277,14,977,7,1091,0,0,0,0,0,0
12,811112,224,83,67,124,16,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,811113,1006,288,211,373,67,413,8,97,0,0,0,0,0,0,0,0,0,0,0,0
12,811118,838,256,204,365,44,288,4,62,4,123,0,0,0,0,0,0,0,0,0,0
12,81112,14913,2505,1642,2641,384,2592,301,4083,166,4373,9,626,0,0,0,0,0,0,0,0
12,811121,12437,2055,1303,2083,330,2227,279,3798,136,3574,5,369,0,0,0,0,0,0,0,0
12,811122,2476,450,339,558,54,365,22,285,30,799,4,257,0,0,0,0,0,0,0,0
12,81119,16023,2169,1229,1904,467,3102,290,3673,137,4219,42,2590,4,535,0,0,0,0,0,0
12,811191,3928,520,157,347,220,1479,125,1469,15,415,0,0,0,0,0,0,0,0,0,0
12,811192,11071,1289,769,1057,201,1334,157,2095,120,3749,39,2415,3,421,0,0,0,0,0,0
12,811198,1024,360,303,500,46,289,8,109,0,0,0,0,0,0,0,0,0,0,0,0
12,8112,6431,1213,957,1461,143,942,67,880,29,872,10,771,6,1137,0,0,0,0,0,0
12,81121,6431,1213,957,1461,143,942,67,880,29,872,10,771,6,1137,0,0,0,0,0,0
12,811211,1008,221,183,302,27,189,6,70,3,98,0,0,0,0,0,0,0,0,0,0
12,811212,1736,504,425,639,47,304,21,267,7,200,3,209,0,0,0,0,0,0,0,0
12,811213,1811,198,142,229,29,192,14,205,7,201,4,352,0,0,0,0,0,0,0,0
12,811219,1876,290,207,291,40,257,26,338,12,373,3,210,0,0,0,0,0,0,0,0
12,8113,9601,1243,872,1505,183,1191,110,1451,58,1743,13,901,5,606,0,0,0,0,0,0
12,81131,9601,1243,872,1505,183,1191,110,1451,58,1743,13,901,5,606,0,0,0,0,0,0
12,811310,9601,1243,872,1505,183,1191,110,1451,58,1743,13,901,5,606,0,0,0,0,0,0
12,8114,10149,2808,2357,3500,291,1880,111,1483,34,1011,8,572,5,705,0,0,0,0,0,0
12,81141,3274,780,657,1016,77,477,34,449,6,204,0,0,4,594,0,0,0,0,0,0
12,811411,375,159,142,237,13,75,3,38,0,0,0,0,0,0,0,0,0,0,0,0
12,811412,2899,621,515,779,64,402,31,411,5,179,0,0,4,594,0,0,0,0,0,0
12,81142,1071,390,337,508,31,201,17,224,5,138,0,0,0,0,0,0,0,0,0,0
12,811420,1071,390,337,508,31,201,17,224,5,138,0,0,0,0,0,0,0,0,0,0
12,81143,215,83,71,118,11,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,811430,215,83,71,118,11,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,81149,5589,1555,1292,1858,172,1128,60,810,22,646,7,518,0,0,0,0,0,0,0,0
12,811490,5589,1555,1292,1858,172,1128,60,810,22,646,7,518,0,0,0,0,0,0,0,0
12,812,97581,17805,12787,18983,2656,17968,1456,19155,733,21508,109,7317,57,8535,5,1656,0,0,0,0
12,8121,46319,10593,7859,10994,1505,10307,809,10489,378,11275,33,1973,9,1281,0,0,0,0,0,0
12,81211,33115,8257,6121,8465,1259,8682,642,8330,212,5784,18,1106,5,748,0,0,0,0,0,0
12,812111,1151,547,480,487,44,288,18,232,5,144,0,0,0,0,0,0,0,0,0,0
12,812112,29572,6550,4588,6477,1134,7889,603,7858,202,5494,18,1106,5,748,0,0,0,0,0,0
12,812113,2392,1160,1053,1501,81,505,21,240,5,146,0,0,0,0,0,0,0,0,0,0
12,81219,13204,2336,1738,2529,246,1625,167,2159,166,5491,15,867,4,533,0,0,0,0,0,0
12,812191,1390,264,186,394,23,154,48,581,6,149,0,0,0,0,0,0,0,0,0,0
12,812199,11814,2072,1552,2135,223,1471,119,1578,160,5342,15,867,3,421,0,0,0,0,0,0
12,8122,7234,872,400,934,261,1848,144,1930,58,1590,6,449,3,483,0,0,0,0,0,0
12,81221,5043,661,309,738,199,1394,113,1493,36,998,0,0,0,0,0,0,0,0,0,0
12,812210,5043,661,309,738,199,1394,113,1493,36,998,0,0,0,0,0,0,0,0,0,0
12,81222,2191,211,91,196,62,454,31,437,22,592,4,305,0,0,0,0,0,0,0,0
12,812220,2191,211,91,196,62,454,31,437,22,592,4,305,0,0,0,0,0,0,0,0
12,8123,16675,1921,1207,2502,376,2433,191,2504,91,2462,27,1929,27,4051,0,0,0,0,0,0
12,81231,2337,630,494,1056,99,605,25,315,12,361,0,0,0,0,0,0,0,0,0,0
12,812310,2337,630,494,1056,99,605,25,315,12,361,0,0,0,0,0,0,0,0,0,0
12,81232,8717,1161,674,1378,268,1768,151,1976,52,1281,8,533,6,987,0,0,0,0,0,0
12,812320,8717,1161,674,1378,268,1768,151,1976,52,1281,8,533,6,987,0,0,0,0,0,0
12,81233,5621,130,39,68,9,60,15,213,27,820,19,1396,21,3064,0,0,0,0,0,0
12,812331,2301,52,16,29,5,38,4,53,9,292,11,834,7,1055,0,0,0,0,0,0
12,812332,3320,78,23,39,4,22,11,160,18,528,8,562,14,2009,0,0,0,0,0,0
12,8129,27353,4419,3321,4553,514,3380,312,4232,206,6181,43,2966,18,2720,3,862,0,0,0,0
12,81291,6656,1417,1011,1506,221,1437,118,1530,63,1805,3,207,0,0,0,0,0,0,0,0
12,812910,6656,1417,1011,1506,221,1437,118,1530,63,1805,3,207,0,0,0,0,0,0,0,0
12,81292,57,16,11,20,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,812921,44,13,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,812922,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,81293,14295,764,339,619,149,1033,107,1491,118,3697,34,2313,12,1821,3,862,0,0,0,0
12,812930,14295,764,339,619,149,1033,107,1491,118,3697,34,2313,12,1821,3,862,0,0,0,0
12,81299,6345,2222,1960,2408,140,885,86,1199,25,679,6,446,5,728,0,0,0,0,0,0
12,812990,6345,2222,1960,2408,140,885,86,1199,25,679,6,446,5,728,0,0,0,0,0,0
12,813,156665,16222,9834,18483,3226,20880,1667,22320,1059,32165,277,18894,129,18715,20,6301,3,2134,7,16773
12,8131,103259,8936,5099,9874,1825,11754,999,13385,723,22082,189,12927,79,11237,14,4558,0,0,7,16773
12,81311,103259,8936,5099,9874,1825,11754,999,13385,723,22082,189,12927,79,11237,14,4558,0,0,7,16773
12,813110,103259,8936,5099,9874,1825,11754,999,13385,723,22082,189,12927,79,11237,14,4558,0,0,7,16773
12,8132,7714,999,698,1191,155,981,81,1102,37,1138,14,968,13,2045,0,0,0,0,0,0
12,81321,7714,999,698,1191,155,981,81,1102,37,1138,14,968,13,2045,0,0,0,0,0,0
12,813211,3224,546,413,689,69,430,39,523,16,500,5,370,4,712,0,0,0,0,0,0
12,813212,2129,239,142,276,51,320,29,412,11,332,0,0,5,740,0,0,0,0,0,0
12,813219,2361,214,143,226,35,231,13,167,10,306,8,549,4,593,0,0,0,0,0,0
12,8133,5495,832,582,896,127,871,65,900,37,1139,18,1126,0,0,0,0,0,0,0,0
12,81331,5495,832,582,896,127,871,65,900,37,1139,18,1126,0,0,0,0,0,0,0,0
12,813311,1195,148,101,198,24,155,16,227,5,162,0,0,0,0,0,0,0,0,0,0
